shipment_id,transaction_id,date,carrier,service_type,weight_lbs,shipping_cost,origin_zip,destination_zip
SHP01115,TXN00609,2024-08-10,UPS,freight,41.3,43.81,95060,60601
SHP01116,TXN01226,2024-08-13,UPS,standard,20.59,46.9,95060,63101
SHP01117,TXN01428,2024-08-13,USPS,freight,122.68,117.41,95060,60601
SHP01118,TXN01616,2024-08-10,FedEx,expedited,20.83,103.88,95060,63101
SHP01119,TXN01960,2024-08-10,FedEx,freight,40.71,38.8,95060,32801
SHP01120,TXN01997,2024-08-10,USPS,standard,1.59,8.19,95060,02101
SHP01121,TXN02095,2024-08-10,UPS,standard,81.79,159.37,95060,55401
SHP01122,TXN02228,2024-08-12,FedEx,freight,122.89,148.14,95060,89101
SHP01123,TXN02272,2024-08-11,UPS,expedited,41.23,187.08,95060,85001
SHP01124,TXN02479,2024-08-10,UPS,standard,0.7,5.93,95060,75201
SHP01125,TXN02656,2024-08-10,FedEx,freight,122.62,124.28,95060,89101
SHP01126,TXN02710,2024-08-10,USPS,expedited,40.97,211.92,95060,10001
SHP01127,TXN02973,2024-08-11,FedEx,expedited,5.51,23.96,95060,97201
SHP01128,TXN03285,2024-08-13,USPS,freight,40.67,33.83,95060,10001
SHP01129,TXN04815,2024-08-13,USPS,standard,20.89,35.14,95060,90210
SHP01130,TXN04987,2024-08-13,USPS,standard,20.36,49.1,95060,10001
SHP01131,TXN00231,2024-08-13,UPS,freight,40.91,27.22,95060,06103
SHP01132,TXN00467,2024-08-14,FedEx,standard,10.27,18.41,95060,55401
SHP01133,TXN01121,2024-08-12,FedEx,overnight,20.66,238.34,95060,89101
SHP01134,TXN01187,2024-08-12,USPS,expedited,10.7,65.87,95060,30301
SHP01135,TXN01569,2024-08-11,FedEx,freight,40.78,50.84,95060,21201
SHP01136,TXN01625,2024-08-12,UPS,expedited,20.76,109.71,95060,19103
SHP01137,TXN01831,2024-08-14,USPS,freight,81.69,55.06,95060,97201
SHP01138,TXN01903,2024-08-14,FedEx,freight,81.44,55.65,95060,21201
SHP01139,TXN02090,2024-08-12,FedEx,standard,20.36,36.56,95060,06103
SHP01140,TXN02216,2024-08-14,FedEx,overnight,20.65,176.66,95060,90210
SHP01141,TXN02252,2024-08-11,UPS,standard,10.3,21.95,95060,48201
SHP01142,TXN02356,2024-08-11,UPS,standard,20.82,51.98,95060,97201
SHP01143,TXN02757,2024-08-12,UPS,overnight,20.42,248.38,95060,85001
SHP01144,TXN02768,2024-08-12,UPS,freight,41.27,49.79,95060,21201
SHP01145,TXN02843,2024-08-11,UPS,expedited,10.04,54.26,95060,85001
SHP01146,TXN03147,2024-08-11,UPS,expedited,0.83,6.18,95060,02101
SHP01147,TXN03196,2024-08-14,FedEx,standard,1.23,5.8,95060,98101
SHP01148,TXN03228,2024-08-11,FedEx,freight,10.2,9.85,95060,48201
SHP01149,TXN03678,2024-08-13,USPS,standard,5.15,14.48,95060,19103
SHP01150,TXN03938,2024-08-14,FedEx,standard,20.72,28.95,95060,89101
SHP01151,TXN04036,2024-08-12,UPS,standard,2.1,7.59,95060,60601
SHP01152,TXN04101,2024-08-14,FedEx,expedited,10.21,45.32,95060,55401
SHP01153,TXN04553,2024-08-13,USPS,freight,81.7,66.98,95060,97201
SHP01154,TXN04810,2024-08-14,FedEx,standard,1.1,6.77,95060,33101
SHP01155,TXN04933,2024-08-13,UPS,freight,40.61,28.28,95060,89101
SHP01156,TXN04999,2024-08-14,USPS,standard,1.34,6.59,95060,60601
SHP01157,TXN00086,2024-08-12,UPS,freight,81.7,91.9,95060,94102
SHP01158,TXN00093,2024-08-14,USPS,standard,0.65,5.62,95060,75201
SHP01159,TXN00276,2024-08-13,FedEx,expedited,20.45,123.39,95060,02101
SHP01160,TXN00452,2024-08-14,FedEx,standard,20.81,46.34,95060,02101
SHP01161,TXN00582,2024-08-14,USPS,expedited,20.37,103.36,95060,89101
SHP01162,TXN00686,2024-08-12,USPS,standard,10.7,25.27,95060,10001
SHP01163,TXN00694,2024-08-13,FedEx,standard,0.76,5.36,95060,33101
SHP01164,TXN00746,2024-08-15,USPS,freight,0.69,5.51,95060,10001
SHP01165,TXN00931,2024-08-15,UPS,standard,20.35,40.45,95060,94102
SHP01166,TXN01013,2024-08-13,FedEx,standard,20.31,53.13,95060,37201
SHP01167,TXN01180,2024-08-13,FedEx,expedited,5.26,26.59,95060,89101
SHP01168,TXN01235,2024-08-15,UPS,standard,2.06,8.68,95060,33101
SHP01169,TXN01375,2024-08-14,FedEx,freight,10.62,13.16,95060,37201
SHP01170,TXN01678,2024-08-14,UPS,standard,5.41,12.33,95060,85001
SHP01171,TXN01803,2024-08-12,FedEx,expedited,10.51,46.99,95060,94102
SHP01172,TXN01906,2024-08-12,USPS,standard,10.21,22.09,95060,30301
SHP01173,TXN02269,2024-08-15,FedEx,overnight,40.64,333.59,95060,85001
SHP01174,TXN02461,2024-08-14,USPS,expedited,5.29,34.02,95060,10001
SHP01175,TXN02538,2024-08-12,FedEx,standard,0.74,5.56,95060,33101
SHP01176,TXN02682,2024-08-12,USPS,expedited,10.23,51.11,95060,89101
SHP01177,TXN03018,2024-08-15,USPS,freight,81.98,67.83,95060,37201
SHP01178,TXN03434,2024-08-13,UPS,standard,1.01,5.06,95060,75201
SHP01179,TXN03486,2024-08-13,USPS,standard,5.5,9.72,95060,97201
SHP01180,TXN03502,2024-08-14,USPS,expedited,1.22,9.03,95060,85001
SHP01181,TXN03924,2024-08-13,USPS,expedited,81.54,484.7,95060,63101
SHP01182,TXN04001,2024-08-15,USPS,standard,40.85,96.37,95060,63101
SHP01183,TXN04446,2024-08-12,FedEx,expedited,20.83,82.34,95060,90210
SHP01184,TXN04617,2024-08-15,FedEx,standard,4.91,11.4,95060,60601
SHP01185,TXN04965,2024-08-15,FedEx,freight,81.88,54.62,95060,19103
SHP01186,TXN00011,2024-08-13,UPS,standard,5.03,13.42,95060,85001
SHP01187,TXN00071,2024-08-15,USPS,standard,0.78,5.37,95060,98101
SHP01188,TXN00279,2024-08-13,FedEx,standard,1.93,8.14,95060,75201
SHP01189,TXN00818,2024-08-16,USPS,standard,5.12,12.5,95060,55401
SHP01190,TXN00904,2024-08-14,FedEx,standard,20.78,28.91,95060,30301
SHP01191,TXN01063,2024-08-16,USPS,standard,10.44,28.23,95060,85001
SHP01192,TXN01202,2024-08-13,FedEx,freight,40.94,36.49,95060,85001
SHP01193,TXN01249,2024-08-16,UPS,standard,20.24,31.45,95060,37201
SHP01194,TXN01328,2024-08-16,USPS,standard,20.62,54.14,95060,90210
SHP01195,TXN01966,2024-08-16,FedEx,expedited,20.78,82.56,95060,63101
SHP01196,TXN02195,2024-08-15,USPS,freight,81.99,90.82,95060,89101
SHP01197,TXN02221,2024-08-16,USPS,freight,81.78,96.8,95060,94102
SHP01198,TXN02583,2024-08-13,UPS,standard,5.21,15.41,95060,90210
SHP01199,TXN02638,2024-08-14,UPS,standard,20.8,48.91,95060,89101
SHP01200,TXN02996,2024-08-13,FedEx,standard,1.61,7.87,95060,90210
SHP01201,TXN03344,2024-08-14,FedEx,standard,5.45,11.28,95060,10001
SHP01202,TXN03506,2024-08-15,USPS,standard,2.52,10.73,95060,90210
SHP01203,TXN03589,2024-08-15,UPS,standard,0.7,5.77,95060,10001
SHP01204,TXN03882,2024-08-15,FedEx,expedited,0.85,7.6,95060,33101
SHP01205,TXN04516,2024-08-15,UPS,standard,1.9,7.44,95060,60601
SHP01206,TXN04627,2024-08-16,USPS,freight,40.61,28.85,95060,21201
SHP01207,TXN04864,2024-08-13,FedEx,expedited,40.66,189.11,95060,85001
SHP01208,TXN00251,2024-08-15,USPS,standard,10.68,21.52,95060,89101
SHP01209,TXN00318,2024-08-16,USPS,standard,41.3,53.95,95060,19103
SHP01210,TXN00350,2024-08-17,UPS,standard,4.9,10.91,95060,85001
SHP01211,TXN00506,2024-08-14,FedEx,expedited,81.79,448.26,95060,06103
SHP01212,TXN00719,2024-08-17,FedEx,freight,81.47,76.25,95060,55401
SHP01213,TXN00878,2024-08-14,USPS,standard,20.26,32.7,95060,02101
SHP01214,TXN01055,2024-08-15,FedEx,overnight,2.69,30.84,95060,85001
SHP01215,TXN01129,2024-08-15,UPS,expedited,1.17,9.23,95060,90210
SHP01216,TXN01437,2024-08-15,USPS,expedited,1.58,13.25,95060,98101
SHP01217,TXN01884,2024-08-14,UPS,expedited,2.03,13.78,95060,02101
SHP01218,TXN02039,2024-08-16,UPS,freight,40.75,31.49,95060,02101
SHP01219,TXN02591,2024-08-15,FedEx,standard,10.49,18.27,95060,06103
SHP01220,TXN03143,2024-08-16,FedEx,standard,10.0,17.34,95060,27601
SHP01221,TXN03265,2024-08-16,USPS,standard,20.9,36.79,95060,32801
SHP01222,TXN03484,2024-08-15,USPS,overnight,40.86,375.13,95060,63101
SHP01223,TXN03509,2024-08-14,FedEx,freight,81.51,87.45,95060,89101
SHP01224,TXN03614,2024-08-14,FedEx,standard,0.74,5.53,95060,85001
SHP01225,TXN03620,2024-08-17,FedEx,expedited,10.04,58.55,95060,48201
SHP01226,TXN03762,2024-08-16,UPS,expedited,20.81,100.48,95060,89101
SHP01227,TXN03970,2024-08-17,UPS,expedited,2.41,17.96,95060,98101
SHP01228,TXN04198,2024-08-15,USPS,standard,20.85,43.91,95060,48201
SHP01229,TXN04299,2024-08-17,FedEx,freight,81.92,89.3,95060,19103
SHP01230,TXN04330,2024-08-16,UPS,standard,5.13,13.34,95060,94102
SHP01231,TXN04501,2024-08-16,FedEx,expedited,10.47,42.45,95060,43201
SHP01232,TXN04769,2024-08-14,FedEx,standard,41.07,104.01,95060,48201
SHP01233,TXN04910,2024-08-16,FedEx,standard,82.07,171.11,95060,85001
SHP01234,TXN04936,2024-08-15,USPS,standard,2.01,5.94,95060,90210
SHP01235,TXN00057,2024-08-15,UPS,freight,81.53,99.83,95060,94102
SHP01236,TXN00516,2024-08-17,USPS,standard,3.61,10.8,95060,10001
SHP01237,TXN00577,2024-08-18,UPS,freight,40.66,47.3,95060,94102
SHP01238,TXN00986,2024-08-18,UPS,standard,20.88,42.45,95060,19103
SHP01239,TXN01427,2024-08-17,UPS,freight,81.74,95.31,95060,85001
SHP01240,TXN01861,2024-08-18,FedEx,expedited,40.99,227.01,95060,32801
SHP01241,TXN01872,2024-08-15,FedEx,standard,10.62,27.29,95060,55401
SHP01242,TXN01878,2024-08-18,USPS,expedited,5.08,23.76,95060,85001
SHP01243,TXN01959,2024-08-17,FedEx,standard,10.06,27.7,95060,43201
SHP01244,TXN02121,2024-08-18,FedEx,standard,0.8,3.44,95060,10001
SHP01245,TXN02127,2024-08-17,UPS,expedited,5.51,25.86,95060,97201
SHP01246,TXN02146,2024-08-16,UPS,standard,4.92,12.21,95060,60601
SHP01247,TXN02455,2024-08-15,UPS,freight,40.76,29.96,95060,94102
SHP01248,TXN02496,2024-08-17,UPS,standard,20.81,33.56,95060,10001
SHP01249,TXN02661,2024-08-16,UPS,overnight,20.66,270.7,95060,19103
SHP01250,TXN02747,2024-08-18,USPS,standard,5.51,12.99,95060,33101
SHP01251,TXN02984,2024-08-15,USPS,expedited,20.46,105.37,95060,33101
SHP01252,TXN03204,2024-08-17,UPS,expedited,40.74,242.8,95060,60601
SHP01253,TXN04007,2024-08-15,FedEx,expedited,20.6,81.34,95060,90210
SHP01254,TXN04215,2024-08-17,UPS,standard,10.46,17.75,95060,94102
SHP01255,TXN04327,2024-08-17,UPS,standard,20.27,49.54,95060,33101
SHP01256,TXN04489,2024-08-15,UPS,freight,40.76,33.92,95060,60601
SHP01257,TXN04586,2024-08-17,USPS,standard,4.91,14.43,95060,10001
SHP01258,TXN04820,2024-08-15,USPS,standard,5.26,15.09,95060,33101
SHP01259,TXN00197,2024-08-18,USPS,overnight,20.46,249.48,95060,97201
SHP01260,TXN00571,2024-08-17,UPS,standard,10.07,22.82,95060,55401
SHP01261,TXN00873,2024-08-16,USPS,standard,5.55,10.17,95060,97201
SHP01262,TXN01130,2024-08-16,FedEx,freight,4.98,8.81,95060,55401
SHP01263,TXN01441,2024-08-16,FedEx,standard,5.52,15.15,95060,55401
SHP01264,TXN01525,2024-08-17,USPS,expedited,0.95,9.69,95060,02101
SHP01265,TXN01554,2024-08-17,UPS,standard,20.2,48.53,95060,33101
SHP01266,TXN01584,2024-08-19,USPS,standard,5.1,12.78,95060,85001
SHP01267,TXN01992,2024-08-16,USPS,overnight,10.65,93.06,95060,97201
SHP01268,TXN02314,2024-08-16,USPS,freight,40.63,44.95,95060,06103
SHP01269,TXN02897,2024-08-17,FedEx,freight,41.24,34.27,95060,90210
SHP01270,TXN02925,2024-08-16,USPS,standard,122.56,176.61,95060,19103
SHP01271,TXN02957,2024-08-19,UPS,standard,20.34,26.61,95060,94102
SHP01272,TXN03137,2024-08-18,UPS,standard,10.64,18.91,95060,33101
SHP01273,TXN03267,2024-08-17,USPS,standard,10.4,18.81,95060,94102
SHP01274,TXN03335,2024-08-19,USPS,standard,5.44,11.04,95060,21201
SHP01275,TXN03440,2024-08-19,USPS,expedited,10.07,63.81,95060,37201
SHP01276,TXN03489,2024-08-18,FedEx,freight,5.0,8.32,95060,85001
SHP01277,TXN03499,2024-08-19,FedEx,standard,1.22,5.13,95060,90210
SHP01278,TXN03869,2024-08-18,UPS,expedited,5.48,31.56,95060,89101
SHP01279,TXN04249,2024-08-17,USPS,standard,10.01,21.51,95060,94102
SHP01280,TXN04639,2024-08-18,USPS,standard,10.01,17.66,95060,43201
SHP01281,TXN04695,2024-08-16,USPS,expedited,10.09,57.84,95060,02101
SHP01282,TXN04736,2024-08-16,FedEx,standard,41.28,80.21,95060,48201
SHP01283,TXN04877,2024-08-18,UPS,standard,1.8,7.88,95060,90210
SHP01284,TXN00265,2024-08-17,FedEx,standard,10.34,16.65,95060,55401
SHP01285,TXN00319,2024-08-19,USPS,standard,5.49,14.34,95060,63101
SHP01286,TXN00352,2024-08-20,UPS,standard,10.21,16.92,95060,85001
SHP01287,TXN00385,2024-08-20,USPS,standard,2.14,6.8,95060,02101
SHP01288,TXN00766,2024-08-18,UPS,freight,5.56,7.69,95060,60601
SHP01289,TXN00782,2024-08-19,FedEx,standard,1.72,6.57,95060,33101
SHP01290,TXN00838,2024-08-17,FedEx,overnight,81.86,1042.5,95060,89101
SHP01291,TXN00843,2024-08-17,USPS,expedited,5.2,32.15,95060,90210
SHP01292,TXN01100,2024-08-18,USPS,standard,2.11,7.09,95060,10001
SHP01293,TXN01173,2024-08-17,UPS,freight,20.57,26.39,95060,90210
SHP01294,TXN01481,2024-08-20,USPS,standard,20.49,31.02,95060,60601
SHP01295,TXN01731,2024-08-20,UPS,standard,1.03,5.26,95060,98101
SHP01296,TXN01815,2024-08-19,FedEx,overnight,20.52,247.96,95060,97201
SHP01297,TXN01907,2024-08-18,FedEx,freight,40.93,41.21,95060,02101
SHP01298,TXN02372,2024-08-18,UPS,standard,5.28,11.97,95060,06103
SHP01299,TXN02377,2024-08-17,USPS,standard,20.23,45.96,95060,33101
SHP01300,TXN02432,2024-08-19,FedEx,freight,81.96,55.02,95060,37201
SHP01301,TXN02576,2024-08-17,USPS,standard,10.53,20.86,95060,10001
SHP01302,TXN02849,2024-08-18,FedEx,overnight,20.73,261.45,95060,94102
SHP01303,TXN03086,2024-08-17,USPS,freight,122.72,97.94,95060,89101
SHP01304,TXN03171,2024-08-18,USPS,freight,81.79,96.93,95060,37201
SHP01305,TXN03443,2024-08-18,USPS,standard,20.54,47.92,95060,21201
SHP01306,TXN03467,2024-08-18,FedEx,freight,40.97,39.77,95060,94102
SHP01307,TXN03470,2024-08-18,USPS,standard,1.29,5.82,95060,10001
SHP01308,TXN03923,2024-08-20,UPS,freight,41.08,44.52,95060,90210
SHP01309,TXN04189,2024-08-20,FedEx,standard,0.77,5.38,95060,98101
SHP01310,TXN04366,2024-08-18,UPS,freight,41.22,44.27,95060,55401
SHP01311,TXN04443,2024-08-20,USPS,standard,5.32,10.81,95060,94102
SHP01312,TXN04854,2024-08-17,FedEx,standard,40.81,80.52,95060,02101
SHP01313,TXN00527,2024-08-19,UPS,freight,40.87,36.09,95060,60601
SHP01314,TXN00794,2024-08-20,USPS,freight,20.79,22.91,95060,02101
SHP01315,TXN00965,2024-08-18,USPS,standard,20.49,34.82,95060,85001
SHP01316,TXN01321,2024-08-21,USPS,standard,82.05,186.19,95060,06103
SHP01317,TXN01327,2024-08-19,USPS,overnight,10.48,113.22,95060,85001
SHP01318,TXN01651,2024-08-20,FedEx,standard,1.14,5.46,95060,33101
SHP01319,TXN02032,2024-08-19,FedEx,expedited,20.78,79.84,95060,06103
SHP01320,TXN02150,2024-08-21,FedEx,expedited,10.62,44.35,95060,85001
SHP01321,TXN02213,2024-08-18,USPS,freight,20.85,21.04,95060,02101
SHP01322,TXN02281,2024-08-19,USPS,overnight,5.16,55.82,95060,06103
SHP01323,TXN02340,2024-08-21,USPS,standard,20.28,40.74,95060,89101
SHP01324,TXN02483,2024-08-18,FedEx,expedited,10.51,52.06,95060,90210
SHP01325,TXN03017,2024-08-19,USPS,freight,2.01,5.27,95060,10001
SHP01326,TXN03231,2024-08-21,FedEx,expedited,40.68,224.76,95060,90210
SHP01327,TXN03564,2024-08-21,USPS,expedited,10.14,54.78,95060,06103
SHP01328,TXN03644,2024-08-20,USPS,standard,5.15,9.56,95060,63101
SHP01329,TXN03925,2024-08-20,USPS,standard,2.79,9.37,95060,10001
SHP01330,TXN04145,2024-08-20,FedEx,standard,5.52,18.6,95060,97201
SHP01331,TXN04283,2024-08-18,UPS,standard,20.2,29.63,95060,90210
SHP01332,TXN04304,2024-08-20,UPS,freight,20.51,19.02,95060,32801
SHP01333,TXN04371,2024-08-21,USPS,freight,40.96,49.34,95060,89101
SHP01334,TXN04593,2024-08-21,FedEx,standard,5.49,11.98,95060,02101
SHP01335,TXN04610,2024-08-21,UPS,standard,1.66,6.89,95060,85001
SHP01336,TXN04917,2024-08-21,FedEx,freight,81.78,58.13,95060,19103
SHP01337,TXN00008,2024-08-19,FedEx,standard,1.1,4.38,95060,90210
SHP01338,TXN00234,2024-08-20,USPS,standard,10.64,27.41,95060,43201
SHP01339,TXN00292,2024-08-20,UPS,expedited,20.68,125.55,95060,97201
SHP01340,TXN00539,2024-08-21,FedEx,freight,122.62,101.94,95060,89101
SHP01341,TXN00574,2024-08-22,UPS,overnight,4.94,54.77,95060,63101
SHP01342,TXN01029,2024-08-19,USPS,expedited,0.73,6.52,95060,85001
SHP01343,TXN01268,2024-08-22,USPS,standard,20.61,46.12,95060,89101
SHP01344,TXN01353,2024-08-22,FedEx,standard,2.41,6.57,95060,60601
SHP01345,TXN01729,2024-08-19,USPS,standard,5.08,9.09,95060,97201
SHP01346,TXN01785,2024-08-20,USPS,freight,40.97,33.8,95060,85001
SHP01347,TXN02239,2024-08-22,FedEx,standard,5.28,13.88,95060,32801
SHP01348,TXN02243,2024-08-22,USPS,freight,41.0,44.61,95060,10001
SHP01349,TXN02421,2024-08-21,USPS,standard,10.2,18.51,95060,27601
SHP01350,TXN02595,2024-08-21,FedEx,freight,40.94,39.81,95060,89101
SHP01351,TXN02605,2024-08-22,FedEx,freight,40.92,30.35,95060,60601
SHP01352,TXN02673,2024-08-20,FedEx,standard,1.34,7.04,95060,90210
SHP01353,TXN02864,2024-08-19,USPS,expedited,20.46,97.18,95060,02101
SHP01354,TXN03047,2024-08-20,USPS,expedited,1.34,12.87,95060,02101
SHP01355,TXN03054,2024-08-21,USPS,freight,41.17,29.57,95060,85001
SHP01356,TXN03724,2024-08-22,USPS,standard,20.74,43.41,95060,85001
SHP01357,TXN03761,2024-08-20,USPS,standard,20.21,33.91,95060,89101
SHP01358,TXN03769,2024-08-22,FedEx,standard,81.58,142.04,95060,97201
SHP01359,TXN04100,2024-08-20,FedEx,standard,10.67,26.8,95060,33101
SHP01360,TXN04302,2024-08-19,USPS,standard,2.47,10.46,95060,33101
SHP01361,TXN04419,2024-08-21,USPS,standard,0.66,3.55,95060,85001
SHP01362,TXN04541,2024-08-21,UPS,standard,5.15,11.93,95060,94102
SHP01363,TXN04567,2024-08-20,UPS,standard,2.13,5.29,95060,98101
SHP01364,TXN04756,2024-08-22,FedEx,standard,1.69,6.07,95060,60601
SHP01365,TXN04884,2024-08-22,FedEx,freight,41.11,33.34,95060,19103
SHP01366,TXN00363,2024-08-23,USPS,expedited,40.71,174.62,95060,90210
SHP01367,TXN00738,2024-08-23,USPS,expedited,10.12,60.65,95060,97201
SHP01368,TXN01073,2024-08-20,UPS,expedited,40.97,212.77,95060,94102
SHP01369,TXN01132,2024-08-23,FedEx,expedited,20.35,95.85,95060,30301
SHP01370,TXN01693,2024-08-21,USPS,expedited,10.15,45.16,95060,19103
SHP01371,TXN01830,2024-08-22,USPS,standard,10.61,29.28,95060,43201
SHP01372,TXN01904,2024-08-20,FedEx,freight,41.18,33.73,95060,63101
SHP01373,TXN02210,2024-08-21,USPS,expedited,1.8,10.82,95060,33101
SHP01374,TXN02375,2024-08-22,USPS,standard,2.58,7.36,95060,90210
SHP01375,TXN02440,2024-08-22,UPS,overnight,41.21,398.09,95060,19103
SHP01376,TXN02773,2024-08-22,FedEx,expedited,20.25,104.43,95060,89101
SHP01377,TXN03266,2024-08-22,USPS,standard,5.35,11.11,95060,85001
SHP01378,TXN03320,2024-08-22,UPS,freight,122.62,117.88,95060,97201
SHP01379,TXN03664,2024-08-20,UPS,freight,40.72,37.88,95060,06103
SHP01380,TXN03876,2024-08-23,UPS,standard,20.8,46.28,95060,02101
SHP01381,TXN04071,2024-08-21,USPS,freight,82.02,90.16,95060,97201
SHP01382,TXN04157,2024-08-23,UPS,overnight,10.21,106.46,95060,94102
SHP01383,TXN04814,2024-08-21,USPS,standard,1.06,6.58,95060,98101
SHP01384,TXN04852,2024-08-23,USPS,standard,1.29,6.56,95060,02101
SHP01385,TXN00253,2024-08-22,USPS,freight,40.96,49.24,95060,89101
SHP01386,TXN00487,2024-08-24,FedEx,expedited,20.61,103.14,95060,90210
SHP01387,TXN00500,2024-08-24,FedEx,standard,1.79,8.39,95060,60601
SHP01388,TXN00553,2024-08-24,UPS,freight,41.17,37.19,95060,89101
SHP01389,TXN01334,2024-08-21,USPS,standard,40.94,100.67,95060,89101
SHP01390,TXN01374,2024-08-21,FedEx,freight,10.15,12.78,95060,37201
SHP01391,TXN01531,2024-08-22,USPS,standard,10.1,24.43,95060,94102
SHP01392,TXN02262,2024-08-21,USPS,standard,5.54,13.52,95060,94102
SHP01393,TXN03101,2024-08-24,FedEx,overnight,5.33,58.02,95060,48201
SHP01394,TXN03138,2024-08-24,UPS,freight,5.44,5.57,95060,89101
SHP01395,TXN03478,2024-08-22,FedEx,standard,2.59,6.66,95060,33101
SHP01396,TXN03766,2024-08-21,USPS,standard,1.17,4.0,95060,10001
SHP01397,TXN04121,2024-08-21,FedEx,standard,20.77,37.38,95060,37201
SHP01398,TXN04405,2024-08-21,FedEx,standard,82.0,128.44,95060,06103
SHP01399,TXN04678,2024-08-23,FedEx,freight,40.63,50.48,95060,85001
SHP01400,TXN04897,2024-08-22,UPS,expedited,122.58,573.71,95060,85001
SHP01401,TXN00410,2024-08-22,USPS,standard,20.27,30.54,95060,06103
SHP01402,TXN00463,2024-08-24,USPS,freight,40.92,47.0,95060,63101
SHP01403,TXN00589,2024-08-24,USPS,standard,2.01,8.06,95060,33101
SHP01404,TXN00835,2024-08-25,USPS,standard,1.15,4.85,95060,33101
SHP01405,TXN00845,2024-08-23,FedEx,overnight,20.22,167.02,95060,90210
SHP01406,TXN01199,2024-08-23,FedEx,freight,20.53,24.9,95060,97201
SHP01407,TXN01332,2024-08-22,FedEx,standard,20.3,30.39,95060,90210
SHP01408,TXN01372,2024-08-23,FedEx,freight,40.66,32.63,95060,10001
SHP01409,TXN01633,2024-08-22,USPS,freight,40.99,29.58,95060,43201
SHP01410,TXN01658,2024-08-25,USPS,standard,1.62,4.9,95060,98101
SHP01411,TXN01805,2024-08-25,FedEx,standard,0.72,4.87,95060,90210
SHP01412,TXN01827,2024-08-25,FedEx,overnight,5.58,59.27,95060,37201
SHP01413,TXN02144,2024-08-22,UPS,standard,81.94,201.29,95060,97201
SHP01414,TXN02265,2024-08-22,FedEx,freight,40.76,40.95,95060,06103
SHP01415,TXN02268,2024-08-24,UPS,standard,10.22,22.25,95060,63101
SHP01416,TXN02344,2024-08-23,USPS,expedited,2.61,19.93,95060,33101
SHP01417,TXN02522,2024-08-25,USPS,expedited,20.27,76.7,95060,63101
SHP01418,TXN02536,2024-08-22,FedEx,expedited,5.44,34.57,95060,94102
SHP01419,TXN02634,2024-08-22,USPS,standard,20.84,32.18,95060,89101
SHP01420,TXN02722,2024-08-24,USPS,freight,41.2,29.36,95060,89101
SHP01421,TXN02821,2024-08-22,FedEx,standard,2.86,7.48,95060,33101
SHP01422,TXN02884,2024-08-22,USPS,standard,10.25,17.86,95060,94102
SHP01423,TXN03202,2024-08-25,UPS,standard,10.37,26.54,95060,02101
SHP01424,TXN03298,2024-08-24,FedEx,standard,20.83,36.45,95060,63101
SHP01425,TXN03299,2024-08-24,UPS,standard,20.48,41.47,95060,55401
SHP01426,TXN03682,2024-08-25,UPS,expedited,3.01,20.6,95060,10001
SHP01427,TXN04051,2024-08-24,FedEx,standard,20.75,39.67,95060,02101
SHP01428,TXN04109,2024-08-24,USPS,standard,20.67,53.03,95060,10001
SHP01429,TXN04375,2024-08-24,UPS,expedited,10.68,48.5,95060,94102
SHP01430,TXN04787,2024-08-24,FedEx,freight,122.48,119.25,95060,19103
SHP01431,TXN04988,2024-08-22,FedEx,standard,122.46,254.92,95060,97201
SHP01432,TXN04992,2024-08-22,USPS,standard,5.46,13.13,95060,37201
SHP01433,TXN00118,2024-08-25,USPS,standard,1.71,4.69,95060,33101
SHP01434,TXN00822,2024-08-24,FedEx,expedited,10.38,61.38,95060,89101
SHP01435,TXN01004,2024-08-23,FedEx,overnight,5.36,56.92,95060,27601
SHP01436,TXN01178,2024-08-25,FedEx,standard,81.58,111.14,95060,85001
SHP01437,TXN01305,2024-08-24,USPS,expedited,1.13,7.14,95060,98101
SHP01438,TXN01391,2024-08-25,FedEx,freight,41.23,31.22,95060,63101
SHP01439,TXN01623,2024-08-23,FedEx,standard,20.55,35.98,95060,63101
SHP01440,TXN01732,2024-08-25,FedEx,standard,2.14,7.65,95060,60601
SHP01441,TXN01802,2024-08-24,USPS,expedited,10.6,43.34,95060,19103
SHP01442,TXN01996,2024-08-23,UPS,expedited,2.52,14.51,95060,60601
SHP01443,TXN02029,2024-08-23,UPS,standard,10.61,20.81,95060,55401
SHP01444,TXN02031,2024-08-23,USPS,overnight,10.6,87.24,95060,94102
SHP01445,TXN02038,2024-08-26,USPS,standard,10.68,28.8,95060,94102
SHP01446,TXN02209,2024-08-23,UPS,standard,20.25,54.45,95060,94102
SHP01447,TXN02233,2024-08-24,USPS,standard,20.46,46.33,95060,60601
